Index,Playlist Title,Video Title,Video URL,Duration
95,TLMaths The A-Level Maths Textbook,GCSE Maths: A14-05 [Conversion Graph: Miles to Kilometres and Vice Versa],https://www.youtube.com/watch?v=Ul8m_YY1QVA,6:00
96,TLMaths The A-Level Maths Textbook,GCSE Maths: A14-04 [Distance-Time: Words to Graph],https://www.youtube.com/watch?v=53PbgoIOCLw,6:21
97,TLMaths The A-Level Maths Textbook,GCSE Maths: A14-01 [Linear Relationship: Real-Life Problem 1],https://www.youtube.com/watch?v=Ajy4kKSmhjs,5:35
98,OCR MEI MwA K: LP Solvers,OCR MEI MwA K: LP Solvers: 02 Shortest Path Example 1,https://www.youtube.com/watch?v=aUUwL-3xTiY,9:55
99,OCR MEI MwA K: LP Solvers,OCR MEI MwA K: LP Solvers: 03 Shortest Path Example 2,https://www.youtube.com/watch?v=isfV_22VaeQ,8:36
100,OCR MEI MwA K: LP Solvers,OCR MEI MwA K: LP Solvers: 09 Network Flows Example 2,https://www.youtube.com/watch?v=BOSLE039sFw,6:46
101,OCR MEI MwA K: LP Solvers,OCR MEI MwA K: LP Solvers: 11 CPA Alternative Example 1,https://www.youtube.com/watch?v=40mTOwDw-qs,6:53
102,OCR MEI MwA K: LP Solvers,OCR MEI MwA K: LP Solvers: 13 Matching Problem Example 1,https://www.youtube.com/watch?v=KP81I6eBEpY,6:54
103,OCR MEI MwA K: LP Solvers,OCR MEI MwA K: LP Solvers: 16 Transportation Example,https://www.youtube.com/watch?v=NhXy3ZJINsI,7:45
104,OCR MEI MwA K: LP Solvers,OCR MEI MwA K: LP Solvers: 17 Interpreting Lindo,https://www.youtube.com/watch?v=RKmHgHHrriI,20:39
105,Online Statics Course,"Statics: Lesson 1 - Intro and Newton’s Laws, Scalers, and Vectors",https://www.youtube.com/watch?v=5aHaf0KlT9s,16:19
106,Online Statics Course,"Statics: Lesson 2 - Vector Language, Intro to Vector Addition",https://www.youtube.com/watch?v=XzXpsCiXst8,12:58
107,Online Statics Course,Statics: Lesson 3 - The Triangle Rule for Adding Vectors to Find a Resultant,https://www.youtube.com/watch?v=N-D39Tz5gQI,16:10
108,Online Statics Course,Statics: Lesson 4 - Cartesian Notation & Vector Addition Explained!,https://www.youtube.com/watch?v=5OE3DV4ga2A,23:10
109,Online Statics Course,Statics: Lesson 5 - Triangle Rule vs. Cartesian Components!,https://www.youtube.com/watch?v=Z02C0VHwwTo,13:38
110,Online Statics Course,Statics: Lesson 8 - Intro to 3D Vectors & Blue Triangle Equations,https://www.youtube.com/watch?v=I2JGiSMF1UE,15:10
111,Online Statics Course,Statics: Lesson 9 - Drill Problems Practicing Blue Triangle Problems (Spherical Coordinates),https://www.youtube.com/watch?v=FXxY6JJWy34,12:33
112,Online Statics Course,Statics: Lesson 10 - Directional Cosines & 3D Vector Components,https://www.youtube.com/watch?v=IGSzmlXAqNc,13:42
113,Online Statics Course,Statics: Lesson 11 - Finding 3D Vectors When Given Coordinates,https://www.youtube.com/watch?v=Fn8WFXLVAIY,12:40
114,Online Statics Course,Statics: Lesson 12 - How to Find Resultant Force in 3D,https://www.youtube.com/watch?v=tlQakBLHuYg,17:58
115,Online Dynamics Course,Dynamics - Lesson 1: Introduction and Constant Acceleration Equations,https://www.youtube.com/watch?v=7aMiZ3b0Ieg,15:30
116,Online Dynamics Course,Dynamics - Lesson 3: Rectilinear Constant Acceleration Example 2,https://www.youtube.com/watch?v=8hTHsW4jHgA,14:06
117,Online Dynamics Course,"Dynamics - Lesson 5: s-t, v-t, a-t Diagrams Erratic Motion",https://www.youtube.com/watch?v=4KU42aGUh2Q,15:14
118,Online Dynamics Course,Dynamics - Lesson 9: Curvilinear Motion Acceleration Components,https://www.youtube.com/watch?v=BdtzuJG97AY,10:25
119,Online Dynamics Course,Dynamics - Lesson 10: Curvilinear Motion on a Parabolic Path,https://www.youtube.com/watch?v=EXKDK2Xwpzk,13:54
120,Online Dynamics Course,Dynamics - Lesson 12: Rectilinear Motion in a Spherical Coordinate System,https://www.youtube.com/watch?v=3v4NvZm5dT0,18:30
121,Online Dynamics Course,Dynamics - Lesson 13: Absolute Dependent Motion of Two Particles,https://www.youtube.com/watch?v=3OTtHgbArVA,19:18
122,Online Dynamics Course,Dynamics - Lesson 14: Relative Motion with Translating Axis,https://www.youtube.com/watch?v=yQNiowpFWaY,13:40
123,Online Dynamics Course,"Dynamics: Lesson 16 - Drawing Kinetic Diagrams, The Quintessential Dynamics Problem",https://www.youtube.com/watch?v=yyxF1WbfF2A,14:42
124,Online Dynamics Course,Dynamics: Lesson 18- Equations of Motion with Dependent Motion,https://www.youtube.com/watch?v=MnhcWHZmKoc,23:23
125,Online Dynamics Course,Dynamics: Lesson 19 - Centrifugal vs. Centripetal Force and Intro to Circular Motion,https://www.youtube.com/watch?v=LSPSr2DRwWY,10:30
126,Online Dynamics Course,Dynamics: Lesson 20 - Equations of Motion Normal and Tangential Acceleration,https://www.youtube.com/watch?v=9BGpH9m2k2Y,10:12
127,Online Dynamics Course,"Dynamics: Lesson 21 - Equations of Motion, Normal and Tangential, cont.",https://www.youtube.com/watch?v=fPuCdPI2tiw,14:29
128,Online Dynamics Course,Dynamics: Lesson 22 - Equations of Motion Cylindrical Coordinates Example,https://www.youtube.com/watch?v=KVpx8JDKK2w,21:26
129,Online Dynamics Course,Dynamics: Lesson 23 - Intro to Work in Dynamic Systems,https://www.youtube.com/watch?v=laNDiFcpVVM,13:59
130,Online Dynamics Course,Dynamics: Lesson 24 - Work and Energy Example Problem,https://www.youtube.com/watch?v=TVGUVPoYmfE,15:08
131,Online Dynamics Course,Dynamics: Lesson 24 - Work and Energy Balance Hard Example,https://www.youtube.com/watch?v=nYwpY3Lk5N0,20:20
132,Online Dynamics Course,Dynamics: Lesson 25 - Work and Energy Balance with Power and Efficiency,https://www.youtube.com/watch?v=ggS4eq1GrJY,11:52
133,Online Dynamics Course,Dynamics: Lesson 26 - Impulse and Momentum Collision Examples,https://www.youtube.com/watch?v=jcOQI3VPx_U,26:33
134,Online Dynamics Course,Dynamic: Lesson 30 - Instantaneous Centers of Rolling Bodies,https://www.youtube.com/watch?v=_BfrmnCkfbg,16:53
135,Oscilloscopes,How does an analog oscilloscope work,https://www.youtube.com/watch?v=TPX9BMDK4w8,15:32
136,Oscilloscopes,Tesla BM370 vacuum tube oscilloscope teardown and restoration,https://www.youtube.com/watch?v=HD15zFA3fEw,19:19
137,Oscilloscopes,"My digital oscilloscope (test, teardown, fix)",https://www.youtube.com/watch?v=gCI0S3Bcofc,17:50
138,Oscilloscopes,100x High Voltage Oscilloscope Probe Test and Experiments (P4250),https://www.youtube.com/watch?v=c6DsvD5jDgc,20:45
139,Oscilloscopes,Tektronix 314 storage oscilloscope repair,https://www.youtube.com/watch?v=AWf-op06u38,36:15
140,Oscilloscopes,FNIRSI 110 MHz handheld oscilloscope test and teardown,https://www.youtube.com/watch?v=DvhT3gqDMeo,14:48
141,Oscilloscopes,Old oscilloscope with unexpected internals,https://www.youtube.com/watch?v=HADGz_AeEL8,10:51
142,Oscilloscopes,"Simple DIY curve tracer, Zener diode thermal drift",https://www.youtube.com/watch?v=5Cu1PKj_2-s,9:23
143,Oscilloscopes,Analog oscilloscope repair - tons of problems!,https://www.youtube.com/watch?v=JYR6D2rZoQE,34:17
144,Oscilloscopes,"Analog oscilloscope repair 2 - Capacitors, ESR, leakage current",https://www.youtube.com/watch?v=qPkBBLfz3Gg,19:46
145,Oscilloscopes,Analog oscilloscope repair 3 - Tunnel diodes,https://www.youtube.com/watch?v=T0djivQw9iY,23:35
146,Oscilloscopes,Analog oscilloscope repair 4 - Finally working!,https://www.youtube.com/watch?v=pn63yMTxwfA,19:43
147,Oscilloscopes,Fnirsi DPOX180H 2x180MHz handheld oscilloscope,https://www.youtube.com/watch?v=UuKVW4xPBQs,13:24
148,Oscilloscopes,Tektronix TDS 744A teardown and repair,https://www.youtube.com/watch?v=RSEwT7ZNQZU,11:36
149,Oscilloscopes,Tektronix TDS 744A teardown and repair 2,https://www.youtube.com/watch?v=LpPWy3pldd8,21:39
150,Cars,Self-melting Car Voltage Meter,https://www.youtube.com/watch?v=NDv4IvmvQWw,12:15
151,Cars,Testing Cheap DashCams CrashCams (Dashboard Cameras / Car Onboard DVR's),https://www.youtube.com/watch?v=3HFkYmzWIoQ,16:44
152,Cars,DashCam Test & Total Teardown (including car charger),https://www.youtube.com/watch?v=gZS9wpVyE54,20:09
153,Cars,"Traffic Light Garage Parking Sensor - unboxing, teardown, schematic",https://www.youtube.com/watch?v=ZuAU2wrlgPg,20:18
154,Cars,Cheap tyre pressure meters - test and teardown,https://www.youtube.com/watch?v=8d4gDAwhm0s,12:34
155,Cars,Brake fluid tester - test and teardown,https://www.youtube.com/watch?v=RgGdwJ0YGuQ,16:45
156,Cars,500A Car Jump Starter from Lidl - unboxing and teardown,https://www.youtube.com/watch?v=3T8x6b1PDyw,31:00
157,Cars,"Lidl ""12 000 mAh"" jump starter power bank capacity test",https://www.youtube.com/watch?v=1ReIoRDi5cA,20:42
158,Cars,Utrai 2500A Car Jump Starter - unboxing and teardown,https://www.youtube.com/watch?v=dK3ERyM1mNU,17:40
159,Cars,Utrai 2500A Car Jump Starter - inside the protection box,https://www.youtube.com/watch?v=I72Ur09407M,12:41
160,DIY VCO Series,DIY VCO Part 1: The analog oscillator core anyone can build,https://www.youtube.com/watch?v=QBatvo8bCa4,27:09
